Layer,dense_11
Weights
0.018528044,0.06257682,0.035727747,-0.07793869,-0.020003475,0.05152402,-0.027038068,-0.025813125,-0.009603955,-0.07604189,-0.0072624534,-0.07332834,0.00031026453,-0.032289993,-0.07766182,-0.058295444,0.00804878,0.008040644,-0.076953344,0.0778719,-0.081417195,-0.060782112,-0.073189706,-0.07081624,0.03449259,-0.015305661,-0.036775164,-0.0075975507,0.078984864,-0.052016173,-0.039140623,0.0005661249,-0.0013591722,-0.0077155754,0.08029442,-0.004676692,0.027137078,0.0018112436,0.025023423,0.002926372,0.012209289,0.062492542,0.074094035,0.029447854,0.07561753,-0.030711703,0.07813557,0.06963024,-0.032746963,0.04984694,0.07928418,-0.046543382,-0.037834056,0.046555273,-0.023099933,0.06498537,0.0039581284,-0.0012474284,-0.07775704,-0.08251983,0.00660035,-0.029270325,0.035470143,-0.0692188
0.08029393,-0.027690109,0.06681513,-0.023704987,-0.03814027,-0.037087217,0.015950367,0.04910218,0.0046196356,0.07700982,-0.036765337,0.060803674,-0.006225787,-0.043454528,-0.043196842,-0.051764805,0.02523771,-0.078417465,0.040472463,-0.021083929,-0.052152425,0.021092452,-0.026786603,-0.011994898,-0.020333335,0.002050899,-0.0003351122,-0.011629507,-0.061573096,0.046978198,-0.0024648905,-0.056710817,0.04298117,0.025621176,0.01832176,-0.06734626,0.013769366,-0.0021836013,0.025161527,0.00084224343,0.0060837567,0.07756428,0.06245362,0.017501883,-0.020816699,0.020466082,0.043285064,-0.0715763,0.0064022467,0.01605834,-0.02754758,0.025687397,0.07678021,-0.032660104,0.010083102,-0.06750874,-0.070438005,-0.0663349,0.024178177,0.024882339,0.061521716,-0.0013323799,-0.0037691146,0.028659478
0.021750167,-0.051699646,0.018195279,0.017072529,0.022640198,-0.06212749,0.07534047,-0.051205035,0.0690243,0.04820069,0.018454306,0.01313325,-0.03259697,0.05335585,-0.06438656,0.04023347,-0.026931576,0.032985978,0.011950463,-0.00938271,0.030489452,0.03577991,-0.005350597,0.065965645,-0.05168555,0.077983774,0.030494131,0.017050073,0.08214917,0.01493489,0.016034976,0.06925251,-0.029556446,-0.0043605864,0.049714528,-0.04047545,0.07190811,0.047690995,0.012029499,-0.073656455,0.017682336,0.030890912,-0.03929944,-0.07455578,-0.08323038,-0.0047846884,-0.0111144185,-0.08393541,-0.07313417,0.019996159,-0.03334576,-0.07553846,-0.022185314,0.0439289,0.06868451,0.06533786,-0.07703001,0.058082677,0.024581157,-0.027447749,-0.067018464,-0.034599062,0.0014827326,0.04811833
-0.040985044,-0.013107203,0.06547577,0.024833992,0.070698954,0.028311767,-0.062085956,-0.0059151724,-0.008160666,-0.038638514,0.007965058,0.08016502,0.066446625,0.022885852,-0.027061373,-0.042399805,0.029233344,0.07600371,-0.0016669706,-0.046353605,0.0064889044,0.064442165,-0.01654172,0.01579354,0.05213476,-0.045914326,0.04697288,0.068547525,0.04576052,0.01539591,0.028180808,-0.05427047,-0.059971116,-0.083734326,-0.061130445,0.03781613,-0.073449254,-0.07374091,0.07138995,-0.034011457,0.030117959,-0.020498708,0.0036371723,-0.08084186,-0.018716864,0.0037346184,-0.068316795,0.021103323,-0.058340408,-0.03187159,0.002421774,-0.064183824,0.07744422,-0.029640518,-0.057123642,0.041053526,-0.04302826,0.032210395,0.065927945,-0.044676706,-0.03377425,-0.013331234,0.07488225,-0.040575203
-0.080102466,0.06075657,-0.0071222335,-0.022404533,-0.007889107,-0.08186048,-0.029593028,-0.049377665,-0.0034697205,-0.075160645,0.03307111,-0.0592171,-0.042051475,-0.041827284,0.03884528,0.0045054033,-0.007286884,0.060742714,0.054568447,0.05652166,0.044888698,-0.05969944,-0.056619182,0.02749189,-0.063125774,-0.02828405,0.035716616,0.044532932,0.020202301,-0.07941417,0.051253103,0.042460628,0.06467944,0.047524698,0.06823864,-0.016750008,-0.07526832,0.029527187,-0.08332178,-0.017714344,-0.00390777,0.0024473816,-0.026625905,0.053792097,0.00570558,-0.00035641342,-0.08272416,-0.040589884,0.009538509,-0.04956919,-0.08372993,0.07582962,-0.023935895,-0.025422234,0.0409785,0.04477165,0.000120446086,-0.07909136,-0.04215919,0.011505261,-0.03147936,-0.06770093,-0.06250061,-0.022841427
-0.037957713,-0.007198304,-0.0023880005,0.02704607,-0.019726679,0.043481924,-0.013975531,-0.054189328,-0.074673355,0.053871594,-0.06687412,-0.07036214,-0.045514956,0.08402077,-0.014936313,-0.07421372,-0.025861416,0.034179732,-0.08035892,0.003345415,0.00097420067,0.02169969,-0.074086495,0.042138018,-0.07584405,-0.05875159,-0.06068164,-0.044113528,0.07204079,0.0049131215,0.041013606,-0.07144004,-0.07168572,-0.029082835,0.0029654205,-0.026589703,0.019679673,-0.048867874,-0.04941154,-0.02855032,-0.014789157,0.058002166,-0.052646894,-0.020816334,0.0706205,0.057341434,0.07323178,-0.026121747,0.019187003,0.05238592,0.052312575,-0.08407325,-0.00622458,-0.04708388,0.060373016,-0.010830924,0.04008352,0.052196287,-0.01888249,-0.030072797,-0.049341407,-0.061987408,0.050424077,0.04261052
-0.057423383,-0.06475809,0.017967254,-0.021723595,0.051448666,0.015034527,-0.047000512,-0.06861974,0.011014126,-0.038888738,-0.033795986,-0.053598315,0.009202637,-0.03973962,0.018781416,-0.008855283,-0.05115829,-0.07126103,0.0031223297,0.043969788,0.07314307,-0.019211352,0.05515904,0.016359866,-0.03552559,-0.0464098,-0.047315992,0.025128089,0.07252406,-0.003582321,-0.059149332,-0.017263994,-0.04135499,-0.06514932,0.06432683,0.023732841,-0.03771395,-0.0046590418,0.030589849,0.05985751,0.03181225,-0.07311955,0.040417008,-0.019891351,-0.044755783,-0.0441987,-0.030922517,-0.037082184,0.025427192,-0.027007025,-0.042072013,0.08135312,-0.00076881796,-0.025065843,0.02911067,0.050498493,-0.074688576,-0.08351372,0.07627735,-0.019922256,-0.066958204,-0.04399045,-0.007388644,-0.00042712688
-0.033391844,-0.00030982494,-0.0345108,0.025675267,-0.055056557,0.060666554,0.06536529,-0.06205806,-0.029086623,-0.045248307,0.038080446,0.057449676,0.021146178,-0.00468383,0.012775332,-0.04602569,0.072723515,0.019059815,-0.04322161,-0.07451781,0.06533492,0.059371702,-0.046510976,0.051423274,0.081125595,-0.0064139217,-0.04337116,0.013524577,-0.025446784,-0.021373697,-0.06394347,0.08105909,-0.07128875,0.02732902,0.05877564,0.07085585,-0.009172253,-0.048997786,0.0032820255,0.056293838,-0.08357659,0.019571915,0.00043904036,-0.044478744,-0.035665873,-0.050882597,0.019943535,0.07911553,-0.059010755,-0.081860706,-0.008449718,0.00061345845,0.010517485,-0.04900645,-0.027008407,0.051803418,-0.025510736,-0.027048316,-0.078459114,-0.06842715,-0.032213505,0.068477325,-0.046553873,-0.051929194
-0.052581538,0.06771467,0.00011725724,0.04033471,-0.07289718,-0.013372563,-0.011362255,0.041734226,-0.05953585,-0.07766687,0.07293322,0.081235774,-0.0057271644,-0.04040155,0.043150194,-0.0726461,-0.057389386,0.08100294,0.078829624,0.063228674,0.0392564,-0.08193986,0.06715416,0.03506092,-0.06704739,0.07096324,-0.04550214,0.038729444,0.052506633,0.0445588,0.048754282,-0.0649946,0.049362577,-0.009496294,0.04574939,-0.02737581,0.082721554,0.050110646,-0.06798278,0.061649166,-0.066621244,0.05031862,-0.048154283,-0.04378828,-0.03619139,-0.08166814,-0.004899621,-0.07217892,-0.029665545,0.07202434,-0.06551528,0.05301983,-0.0002738461,0.043477647,-0.06387292,-0.003878951,0.045080252,-0.04464596,-0.041292302,-0.03715179,0.06554825,0.0682546,0.0023714975,-0.028554752
-0.003377542,-0.06365855,-0.08286605,-0.053089283,0.009803414,-0.047356024,-0.047114242,-0.05740543,-0.032246474,0.033017278,0.03623499,0.076867335,0.053550757,0.017525569,-0.0019266605,0.012561709,-0.05689247,-0.066791646,-0.052618477,0.018194057,0.04568153,0.018058166,0.032044224,0.08312682,-0.0063359886,-0.069251105,-0.012524471,-0.05245435,-0.04115984,0.042537026,-0.06758951,-0.07419974,-0.04965097,-0.030855436,-0.060204577,-0.079660036,-0.02693569,-0.043304116,-0.03263215,-0.07646314,0.029932834,0.029129826,-0.023632888,0.027695462,0.012725174,-0.026620489,0.0032143965,0.06215269,-0.005997561,0.072077624,-0.026338156,0.07920768,-0.031061336,-0.026974376,0.069004185,0.07188287,-0.02036091,-0.026305567,-0.013687767,-0.07137665,0.008355223,-0.04864015,-0.00856477,-0.031374753
